REF_DATE,GEO,DGUID,Coordinate,Long-form data quality indicators – Housing characteristics (20):Tenure - Non-response rate[1],Symbol,Long-form data quality indicators – Housing characteristics (20):Tenure - Imputation rate[2],Symbol,Long-form data quality indicators – Housing characteristics (20):Condominium status - Non-response rate[3],Symbol,Long-form data quality indicators – Housing characteristics (20):Condominium status - Imputation rate[4],Symbol,Long-form data quality indicators – Housing characteristics (20):Number of rooms - Non-response rate[5],Symbol,Long-form data quality indicators – Housing characteristics (20):Number of rooms - Imputation rate[6],Symbol,Long-form data quality indicators – Housing characteristics (20):Number of bedrooms - Non-response rate[7],Symbol,Long-form data quality indicators – Housing characteristics (20):Number of bedrooms - Imputation rate[8],Symbol,Long-form data quality indicators – Housing characteristics (20):Period of construction - Non-response rate[9],Symbol,Long-form data quality indicators – Housing characteristics (20):Period of construction - Imputation rate[10],Symbol,Long-form data quality indicators – Housing characteristics (20):Dwelling condition - Non-response rate[11],Symbol,Long-form data quality indicators – Housing characteristics (20):Dwelling condition - Imputation rate[12],Symbol,Long-form data quality indicators – Housing characteristics (20):Rent monthly cash - Non-response rate[13],Symbol,Long-form data quality indicators – Housing characteristics (20):Rent monthly cash - Imputation rate[14],Symbol,Long-form data quality indicators – Housing characteristics (20):Monthly mortgage payments - Non-response rate[15],Symbol,Long-form data quality indicators – Housing characteristics (20):Monthly mortgage payments - Imputation rate[16],Symbol,Long-form data quality indicators – Housing characteristics (20):Value (owner estimated) - Non-response rate[17],Symbol,Long-form data quality indicators – Housing characteristics (20):Value (owner estimated) - Imputation rate[18],Symbol,Long-form data quality indicators – Housing characteristics (20):Monthly use or occupancy payment for dwelling - Non-response rate[19],Symbol,Long-form data quality indicators – Housing characteristics (20):Monthly use or occupancy payment for dwelling - Imputation rate[20],Symbol
2021,Regina (4706027) CY,2021A00054706027,711,2.5,,2.3,,2.4,,1.8,,2.4,,4.2,,2.4,,2.8,,3.1,,3.1,,2.5,,2.5,,4.8,,5.0,,3.2,,3.2,,3.7,,4.5,,0.0,,0.0,
2021,Grand Coulee (4706028) T,2021A00054706028,712,5.1,,5.1,,5.1,,5.1,,5.1,,5.1,,5.1,,7.7,,5.1,,5.1,,5.1,,5.1,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Edenwold No. 158 (4706029) RM,2021A00054706029,713,2.0,,2.0,,2.9,,2.9,,2.3,,3.0,,2.3,,2.6,,2.3,,2.3,,1.7,,1.7,,0.0,,0.0,,9.0,,9.0,,10.6,,11.4,,0.0,,0.0,
2021,White City (4706030) T,2021A00054706030,714,1.7,,1.7,,1.7,,1.7,,1.7,,2.1,,1.7,,1.7,,1.7,,1.7,,1.7,,1.7,,0.0,,0.0,,1.8,,1.8,,1.8,,2.2,,0.0,,0.0,
2021,Pilot Butte (4706031) T,2021A00054706031,715,2.1,,2.1,,2.1,,2.1,,2.1,,4.7,,2.1,,2.1,,3.1,,3.1,,2.1,,2.1,,0.0,,0.0,,6.7,,6.7,,6.7,,6.7,,0.0,,0.0,
2021,Balgonie (4706032) T,2021A00054706032,716,0.0,,0.0,,1.6,,0.0,,0.0,,3.2,,0.0,,0.0,,1.6,,1.6,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Edenwold (4706033) VL,2021A00054706033,717,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Lumsden No. 189 (4706053) RM,2021A00054706053,718,3.4,,3.4,,3.9,,3.9,,3.4,,3.4,,3.4,,3.4,,4.7,,4.7,,3.4,,3.4,,27.3,,27.3,,19.8,,19.8,,20.7,,21.6,,0.0,,0.0,
2021,Disley (4706054) VL,2021A00054706054,719,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Buena Vista (4706055) VL,2021A00054706055,720,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,3.6,,3.6,,0.0,,0.0,,7.4,,7.4,,7.4,,7.4,,0.0,,0.0,
2021,Lumsden (4706056) T,2021A00054706056,721,1.4,,1.4,,1.4,,1.4,,1.4,,2.1,,1.4,,1.4,,1.4,,1.4,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.5,,3.3,,0.0,,0.0,
2021,Lumsden Beach (4706057) RV,2021A00054706057,722,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Regina Beach (4706058) T,2021A00054706058,723,2.4,,2.4,,2.4,,2.4,,4.0,,5.6,,4.8,,4.8,,4.8,,4.8,,3.2,,3.2,,0.0,,0.0,,3.6,,3.6,,5.5,,5.5,,0.0,,0.0,
2021,Craven (4706078) VL,2021A00054706078,724,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Yorkton (CA), Sask.",2021S0504710,725,2.8,,2.3,,2.6,,2.1,,2.7,,5.1,,2.7,,3.1,,2.9,,2.9,,2.6,,2.6,,6.1,,6.8,,5.9,,5.9,,6.9,,8.0,,0.0,,0.0,
2021,Wallace No. 243 (4709006) RM,2021A00054709006,726,2.8,,0.0,,3.6,,3.6,,2.8,,4.2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,29.8,,29.8,,34.0,,34.0,,0.0,,0.0,
2021,Rhein (4709009) VL,2021A00054709009,727,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Orkney No. 244 (4709011) RM,2021A00054709011,728,2.0,,0.0,,0.0,,0.0,,0.0,,4.6,,0.0,,1.3,,2.0,,2.0,,0.0,,0.0,,0.0,,0.0,,11.8,,11.8,,12.6,,16.0,,0.0,,0.0,
2021,Yorkton (4709012) CY,2021A00054709012,729,2.9,,2.6,,2.8,,2.2,,2.9,,5.3,,3.0,,3.4,,3.2,,3.2,,2.8,,2.8,,6.3,,7.0,,4.1,,4.1,,5.1,,6.0,,0.0,,0.0,
2021,Ebenezer (4709014) VL,2021A00054709014,730,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Springside (4709016) T,2021A00054709016,731,5.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,"Moose Jaw (CA), Sask.",2021S0504715,732,2.5,,2.3,,2.5,,2.4,,2.4,,3.6,,2.5,,2.8,,4.0,,4.0,,2.3,,2.3,,6.6,,6.7,,3.9,,3.9,,5.1,,5.8,,0.0,,0.0,
2021,Moose Jaw No. 161 (4707038) RM,2021A00054707038,733,0.0,,0.0,,0.0,,0.0,,0.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,8.9,,8.9,,10.7,,10.7,,0.0,,0.0,
2021,Moose Jaw (4707039) CY,2021A00054707039,734,2.6,,2.4,,2.6,,2.5,,2.4,,3.7,,2.5,,2.9,,4.1,,4.1,,2.3,,2.3,,6.9,,7.0,,3.8,,3.8,,4.9,,5.6,,0.0,,0.0,
2021,"Swift Current (CA), Sask.",2021S0504720,735,2.8,,2.3,,2.9,,2.4,,2.5,,3.8,,2.5,,3.0,,3.0,,3.0,,2.5,,2.5,,4.8,,5.0,,4.4,,4.5,,5.9,,6.3,,0.0,,0.0,
2021,Swift Current No. 137 (4708001) RM,2021A00054708001,736,4.8,,3.4,,5.8,,6.6,,4.8,,4.1,,4.8,,4.8,,4.8,,4.8,,4.8,,4.8,,0.0,,0.0,,16.8,,16.8,,20.8,,20.8,,0.0,,0.0,
2021,Swift Current (4708004) CY,2021A00054708004,737,2.6,,2.1,,2.6,,2.1,,2.4,,3.7,,2.2,,2.8,,2.8,,2.8,,2.3,,2.3,,4.8,,5.0,,3.2,,3.3,,4.3,,4.9,,0.0,,0.0,
2021,"Saskatoon (CMA), Sask.",2021S0503725,738,2.9,,2.6,,2.8,,2.0,,2.7,,4.5,,2.7,,3.1,,3.9,,3.9,,2.7,,2.7,,5.4,,5.5,,4.2,,4.3,,4.8,,5.5,,39.3,,42.9,
2021,Thode (4711060) RV,2021A00054711060,739,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Dundurn No. 314 (4711061) RM,2021A00054711061,740,1.6,,0.0,,0.0,,0.0,,1.6,,1.6,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,4.5,,4.5,,6.4,,6.4,,0.0,,0.0,
2021,Dundurn (4711063) T,2021A00054711063,741,3.7,,3.7,,3.7,,3.7,,3.7,,3.7,,3.7,,3.7,,3.7,,3.7,,3.7,,3.7,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Shields (4711064) RV,2021A00054711064,742,0.0,,0.0,,7.4,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Corman Park No. 344 (4711065) RM,2021A00054711065,743,2.1,,1.9,,2.3,,2.1,,2.4,,3.9,,2.4,,2.6,,2.7,,2.7,,2.3,,2.3,,12.8,,15.4,,13.7,,14.5,,14.8,,16.8,,0.0,,0.0,
2021,Saskatoon (4711066) CY,2021A00054711066,744,3.0,,2.7,,2.9,,2.0,,2.8,,4.8,,2.8,,3.2,,4.1,,4.1,,2.8,,2.8,,5.4,,5.6,,3.8,,3.9,,4.4,,5.1,,0.0,,0.0,
2021,Langham (4711067) T,2021A00054711067,745,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Warman (4711068) CY,2021A00054711068,746,0.8,,0.8,,0.8,,0.7,,1.1,,2.2,,1.1,,1.2,,1.1,,1.1,,1.0,,1.0,,0.0,,0.0,,1.5,,1.5,,1.7,,1.9,,0.0,,0.0,
2021,Blucher No. 343 (4711069) RM,2021A00054711069,747,4.7,,4.7,,4.4,,7.3,,4.0,,7.4,,4.0,,4.0,,4.0,,4.0,,4.0,,4.0,,0.0,,0.0,,13.1,,13.8,,14.6,,17.7,,0.0,,0.0,
2021,Martensville (4711070) CY,2021A00054711070,748,0.8,,0.8,,0.8,,0.8,,1.0,,1.8,,1.0,,1.0,,1.7,,1.7,,1.0,,1.0,,0.0,,0.0,,1.7,,1.7,,1.7,,2.3,,0.0,,0.0,
2021,Bradwell (4711071) VL,2021A00054711071,749,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Allan (4711072) T,2021A00054711072,750,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,5.4,,5.4,,3.6,,3.6,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Dalmeny (4711073) T,2021A00054711073,751,2.4,,2.4,,2.4,,2.4,,2.4,,2.4,,2.4,,2.4,,2.4,,2.4,,2.4,,2.4,,0.0,,0.0,,5.4,,5.4,,4.5,,4.5,,0.0,,0.0,
2021,Osler (4711075) T,2021A00054711075,752,2.4,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Colonsay No. 342 (4711076) RM,2021A00054711076,753,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,21.4,,21.4,,0.0,,0.0,
2021,Clavet (4711077) VL,2021A00054711077,754,0.0,,0.0,,0.0,,0.0,,0.0,,6.9,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Meacham (4711078) VL,2021A00054711078,755,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Colonsay (4711079) T,2021A00054711079,756,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Whitecap (4711828) IRI,2021A00054711828,757,41.9,,41.9,,41.9,,41.9,,41.9,,41.9,,41.9,,41.9,,41.9,,41.9,,41.9,,41.9,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,39.3,,42.9,
2021,Vanscoy No. 345 (4712054) RM,2021A00054712054,758,4.9,,4.9,,4.4,,4.4,,4.5,,5.4,,4.5,,5.4,,4.9,,4.9,,4.9,,4.9,,45.5,,45.5,,15.5,,15.5,,16.0,,17.0,,0.0,,0.0,
2021,Delisle (4712056) T,2021A00054712056,759,2.4,,2.4,,3.5,,2.4,,3.5,,3.5,,3.5,,3.5,,3.5,,3.5,,3.5,,3.5,,0.0,,0.0,,5.6,,5.6,,5.6,,5.6,,0.0,,0.0,
2021,Vanscoy (4712058) VL,2021A00054712058,760,5.1,,5.1,,5.1,,5.1,,5.1,,5.1,,5.1,,5.1,,5.1,,5.1,,5.1,,5.1,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Asquith (4712059) T,2021A00054712059,761,0.0,,0.0,,0.0,,0.0,,0.0,,4.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Aberdeen No. 373 (4715018) RM,2021A00054715018,762,0.0,,0.0,,0.0,,0.0,,2.0,,2.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,12.9,,12.9,,12.9,,14.1,,0.0,,0.0,
2021,Aberdeen (4715019) T,2021A00054715019,763,3.8,,3.8,,3.8,,3.8,,3.8,,5.8,,3.8,,3.8,,3.8,,3.8,,3.8,,3.8,,0.0,,0.0,,0.0,,0.0,,0.0,,9.1,,0.0,,0.0,
2021,"North Battleford (CA), Sask.",2021S0504735,764,3.0,,2.7,,3.1,,2.6,,2.8,,4.3,,2.7,,3.1,,3.9,,3.9,,2.9,,2.9,,6.5,,6.7,,4.8,,5.1,,5.4,,6.7,,0.0,,0.0,
2021,Battle River No. 438 (4712078) RM,2021A00054712078,765,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,2.4,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,23.0,,23.0,,26.2,,29.5,,0.0,,0.0,
2021,Battleford (4712079) T,2021A00054712079,766,1.4,,1.1,,2.0,,1.4,,1.4,,3.7,,1.1,,1.1,,2.8,,2.8,,1.7,,1.7,,0.0,,0.0,,2.6,,2.6,,3.6,,4.4,,0.0,,0.0,
2021,Sweet Grass 113-M16 (4712837) IRI,2021A00054712837,767,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x
2021,Poundmaker 114-18B (4712870) IRI,2021A00054712870,768,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x
2021,North Battleford (4716027) CN,2021A00054716027,769,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x,,x
2021,North Battleford (4716029) CY,2021A00054716029,770,3.6,,3.2,,3.7,,3.1,,3.4,,4.7,,3.4,,3.7,,4.4,,4.4,,3.5,,3.5,,6.8,,7.1,,4.0,,4.4,,4.3,,5.8,,0.0,,0.0,
2021,"Prince Albert (CA), Sask.",2021S0504745,771,5.0,,4.5,,5.0,,4.2,,4.7,,6.6,,4.6,,5.0,,6.2,,6.2,,4.7,,4.7,,8.7,,8.8,,6.9,,7.1,,7.6,,8.9,,21.4,,21.4,
2021,Prince Albert No. 461 (4715064) RM,2021A00054715064,772,2.8,,1.9,,2.1,,2.1,,3.3,,6.2,,2.8,,3.3,,1.9,,1.9,,1.9,,1.9,,0.0,,0.0,,14.9,,15.4,,16.0,,22.3,,0.0,,0.0,
2021,Prince Albert (4715066) CY,2021A00054715066,773,5.3,,4.7,,5.3,,4.4,,4.8,,6.7,,4.8,,5.2,,6.8,,6.8,,5.0,,5.0,,8.7,,8.7,,5.5,,5.6,,6.3,,7.0,,0.0,,0.0,
2021,Garden River No. 490 (4715079) RM,2021A00054715079,774,0.0,,0.0,,0.0,,0.0,,0.0,,6.1,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,21.1,,21.1,,21.1,,21.1,,0.0,,0.0,
2021,Albertville (4715085) VL,2021A00054715085,775,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Meath Park (4715092) VL,2021A00054715092,776,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Buckland No. 491 (4715094) RM,2021A00054715094,777,3.2,,3.2,,3.4,,3.4,,4.0,,5.7,,3.6,,3.6,,3.6,,3.6,,3.6,,3.6,,0.0,,0.0,,8.7,,9.2,,9.6,,10.5,,0.0,,0.0,
2021,Wahpaton 94A (4715848) IRI,2021A00054715848,778,26.7,,26.7,,20.0,,20.0,,26.7,,26.7,,26.7,,26.7,,26.7,,26.7,,26.7,,26.7,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,21.4,,21.4,
2021,"Estevan (CA), Sask.",2021S0504750,779,2.4,,2.2,,2.5,,2.1,,2.4,,4.2,,2.3,,2.8,,4.1,,4.1,,2.3,,2.3,,3.9,,4.3,,4.2,,4.5,,5.4,,6.6,,0.0,,0.0,
2021,Bienfait (4701021) T,2021A00054701021,780,9.6,,5.8,,5.8,,5.8,,5.8,,7.7,,5.8,,5.8,,5.8,,5.8,,5.8,,5.8,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Estevan No. 5 (4701022) RM,2021A00054701022,781,2.1,,2.1,,2.4,,2.4,,2.1,,3.2,,2.1,,2.1,,2.1,,2.1,,2.1,,2.1,,0.0,,0.0,,10.7,,10.7,,14.7,,16.0,,0.0,,0.0,
2021,Estevan (4701024) CY,2021A00054701024,782,2.3,,2.1,,2.3,,2.0,,2.3,,4.1,,2.2,,2.7,,4.3,,4.3,,2.2,,2.2,,3.1,,3.8,,3.6,,4.1,,4.2,,5.6,,0.0,,0.0,
2021,"Weyburn (CA), Sask.",2021S0504755,783,1.6,,1.4,,1.6,,1.0,,1.4,,3.7,,1.5,,1.6,,2.6,,2.6,,1.6,,1.6,,4.4,,4.4,,3.5,,3.5,,4.5,,5.6,,0.0,,0.0,
2021,Weyburn No. 67 (4702044) RM,2021A00054702044,784,0.0,,0.0,,0.0,,0.0,,0.0,,2.6,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,17.5,,17.5,,19.3,,26.3,,0.0,,0.0,
2021,Weyburn (4702047) CY,2021A00054702047,785,1.7,,1.5,,1.7,,1.1,,1.5,,3.9,,1.6,,1.7,,2.6,,2.6,,1.7,,1.7,,4.5,,4.5,,2.3,,2.3,,3.3,,3.9,,0.0,,0.0,
2021,McTaggart (4702048) VL,2021A00054702048,786,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Alberta,2021A000248,787,3.8,,3.6,,3.8,,3.2,,3.8,,6.1,,3.7,,4.1,,4.5,,4.5,,3.7,,3.7,,6.4,,6.5,,6.5,,6.6,,7.3,,8.4,,51.8,,52.2,
2021,"Medicine Hat (CA), Alta.",2021S0504805,788,3.2,,2.9,,3.0,,2.5,,3.2,,5.1,,3.1,,3.5,,4.1,,4.1,,3.1,,3.1,,5.7,,6.1,,6.2,,6.4,,6.8,,7.9,,0.0,,0.0,
2021,Cypress County (4801003) MD,2021A00054801003,789,3.9,,3.4,,3.9,,3.7,,3.6,,5.8,,3.4,,3.4,,3.9,,3.9,,3.8,,3.8,,18.0,,19.7,,16.0,,16.0,,15.6,,17.0,,0.0,,0.0,
2021,Medicine Hat (4801006) CY,2021A00054801006,790,3.1,,2.8,,2.9,,2.4,,3.1,,4.9,,3.0,,3.4,,4.1,,4.1,,2.9,,2.9,,5.0,,5.4,,5.4,,5.6,,6.1,,7.1,,0.0,,0.0,
2021,Redcliff (4801018) T,2021A00054801018,791,3.4,,3.0,,3.9,,3.4,,3.9,,6.2,,3.9,,4.6,,4.6,,4.6,,3.9,,3.9,,8.0,,8.0,,4.5,,5.0,,5.0,,6.5,,0.0,,0.0,
2021,"Brooks (CA), Alta.",2021S0504806,792,4.0,,3.5,,4.1,,4.0,,3.5,,7.9,,3.6,,4.6,,5.5,,5.5,,3.6,,3.6,,6.3,,6.3,,4.8,,4.8,,5.6,,6.5,,0.0,,0.0,
2021,Brooks (4802034) CY,2021A00054802034,793,4.0,,3.5,,4.1,,4.0,,3.5,,7.9,,3.6,,4.6,,5.5,,5.5,,3.6,,3.6,,6.3,,6.3,,4.8,,4.8,,5.6,,6.5,,0.0,,0.0,
2021,"Lethbridge (CMA), Alta.",2021S0503810,794,3.2,,2.7,,2.9,,2.5,,3.1,,5.2,,3.0,,3.4,,4.9,,4.9,,3.0,,3.0,,6.7,,6.8,,5.8,,6.1,,6.5,,7.7,,0.0,,0.0,
2021,Lethbridge County (4802011) MD,2021A00054802011,795,7.1,,6.7,,7.4,,7.2,,6.7,,8.0,,6.4,,6.7,,8.0,,8.0,,6.1,,6.1,,22.6,,22.6,,27.7,,28.3,,30.2,,31.8,,0.0,,0.0,
2021,Lethbridge (4802012) CY,2021A00054802012,796,2.8,,2.4,,2.5,,2.1,,2.8,,5.0,,2.7,,3.1,,4.8,,4.8,,2.8,,2.8,,5.9,,6.1,,4.4,,4.6,,5.1,,6.3,,0.0,,0.0,
2021,Coalhurst (4802013) T,2021A00054802013,797,2.9,,2.9,,2.9,,2.9,,3.4,,5.4,,3.4,,3.4,,3.9,,3.9,,3.4,,3.4,,0.0,,0.0,,5.4,,6.0,,6.6,,8.4,,0.0,,0.0,
2021,Nobleford (4802014) T,2021A00054802014,798,3.4,,2.2,,2.2,,2.2,,2.2,,2.2,,2.2,,2.2,,3.4,,3.4,,2.2,,2.2,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Barons (4802016) VL,2021A00054802016,799,0.0,,0.0,,0.0,,0.0,,0.0,,15.4,,0.0,,0.0,,15.4,,15.4,,7.7,,7.7,,0.0,,0.0,,17.4,,17.4,,17.4,,17.4,,0.0,,0.0,
2021,Picture Butte (4802018) T,2021A00054802018,800,5.8,,5.1,,5.1,,5.1,,5.1,,5.8,,5.1,,5.1,,6.5,,6.5,,5.1,,5.1,,0.0,,0.0,,11.0,,11.0,,9.2,,11.0,,0.0,,0.0,
2021,Coaldale (4802019) T,2021A00054802019,801,2.8,,2.5,,2.8,,2.8,,2.6,,5.1,,2.8,,3.4,,3.4,,3.4,,2.8,,2.8,,10.0,,10.0,,3.9,,4.6,,4.8,,5.4,,0.0,,0.0,
2021,"Okotoks (CA), Alta.",2021S0504820,802,2.1,,2.0,,2.0,,1.9,,2.3,,3.1,,2.2,,2.3,,2.1,,2.1,,2.1,,2.1,,4.0,,4.0,,3.9,,4.0,,4.7,,5.4,,0.0,,0.0,
2021,Okotoks (4806012) T,2021A00054806012,803,2.1,,2.0,,2.0,,1.9,,2.3,,3.1,,2.2,,2.3,,2.1,,2.1,,2.1,,2.1,,4.0,,4.0,,3.9,,4.0,,4.7,,5.4,,0.0,,0.0,
2021,"High River (CA), Alta.",2021S0504821,804,1.3,,1.2,,1.6,,1.3,,1.3,,4.1,,1.3,,1.9,,3.1,,3.1,,1.2,,1.2,,4.6,,4.9,,2.7,,2.9,,3.3,,5.0,,0.0,,0.0,
2021,High River (4806006) T,2021A00054806006,805,1.3,,1.2,,1.6,,1.3,,1.3,,4.1,,1.3,,1.9,,3.1,,3.1,,1.2,,1.2,,4.6,,4.9,,2.7,,2.9,,3.3,,5.0,,0.0,,0.0,
2021,"Calgary (CMA), Alta.",2021S0503825,806,2.7,,2.5,,2.7,,2.1,,2.7,,4.9,,2.7,,3.1,,3.4,,3.4,,2.7,,2.7,,4.9,,5.1,,4.4,,4.5,,4.9,,5.9,,0.0,,0.0,
2021,Rocky View County (4806014) MD,2021A00054806014,807,2.8,,2.6,,2.9,,2.8,,3.1,,4.4,,3.1,,3.4,,2.9,,2.9,,3.0,,3.0,,16.1,,16.1,,9.9,,10.2,,10.7,,12.4,,0.0,,0.0,
2021,Calgary (4806016) CY,2021A00054806016,808,2.7,,2.5,,2.7,,2.1,,2.7,,5.0,,2.6,,3.1,,3.4,,3.4,,2.7,,2.7,,4.9,,5.0,,4.2,,4.3,,4.7,,5.6,,0.0,,0.0,
2021,Chestermere (4806017) CY,2021A00054806017,809,3.8,,3.6,,3.7,,3.6,,4.0,,5.0,,4.0,,4.4,,3.9,,3.9,,3.7,,3.7,,5.8,,5.8,,6.1,,6.4,,6.7,,7.6,,0.0,,0.0,
2021,Cochrane (4806019) T,2021A00054806019,810,3.5,,3.2,,3.2,,3.1,,3.3,,5.5,,3.3,,3.5,,3.5,,3.5,,3.3,,3.3,,9.6,,9.9,,4.1,,4.3,,4.5,,5.8,,0.0,,0.0,
2021,Airdrie (4806021) CY,2021A00054806021,811,2.1,,2.0,,1.9,,1.5,,2.1,,3.6,,2.1,,2.4,,2.2,,2.2,,2.0,,2.0,,3.3,,3.7,,4.0,,4.1,,4.2,,5.5,,0.0,,0.0,
2021,Irricana (4806022) T,2021A00054806022,812,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,
2021,Beiseker (4806024) VL,2021A00054806024,813,3.2,,3.2,,3.2,,3.2,,3.2,,3.2,,3.2,,3.2,,4.8,,4.8,,3.2,,3.2,,0.0,,0.0,,7.8,,7.8,,9.8,,11.8,,0.0,,0.0,
2021,Crossfield (4806026) T,2021A00054806026,814,2.3,,2.3,,2.3,,2.6,,2.6,,4.5,,3.0,,3.0,,3.8,,3.8,,2.6,,2.6,,0.0,,0.0,,4.5,,5.0,,5.0,,8.1,,0.0,,0.0,
